stationId,imageDate,imgPath,humidity,temperature C 2m
1488-0,1/12/2018 11:35,1488-0/25/1543664125_1488-0.jpg,68.6,-4.0
1181-1,3/03/2019 9:14,1181-1/87/1551604487_1181-1.jpg,57.3,6.5
1499-0,7/02/2019 9:55,1499-0/50/1549533350_1499-0.jpg,46.7,5.1
150-0,17/11/2018 9:34,150-0/61/1542447261_150-0.jpg,78.8,0.2
1057-0,4/02/2019 8:52,1057-0/20/1549270320_1057-0.jpg,99.1,0.5
1113-0,29/11/2018 13:10,1113-0/24/1543497024_1113-0.jpg,54.9,-1.8
137-0,19/12/2018 8:50,137-0/12/1545209412_137-0.jpg,90.2,-2.0
1240-0,26/11/2018 9:45,1240-0/30/1543225530_1240-0.jpg,99.7,1.1
150-1,2/12/2018 12:34,150-1/66/1543754066_150-1.jpg,68.7,1.8
1491-0,10/12/2018 9:46,1491-0/96/1544435196_1491-0.jpg,99.9,4.2
1491-2,19/11/2018 14:07,1491-2/44/1542636444_1491-2.jpg,87.2,3.1
1113-0,2/03/2019 12:54,1113-0/43/1551531243_1113-0.jpg,0.0,0.0
1437-1,5/03/2019 13:32,1437-1/20/1551792720_1437-1.jpg,62.0,8.0
147-0,5/02/2019 15:14,147-0/44/1549379644_147-0.jpg,91.4,-0.5
1266-0,18/12/2018 9:10,1266-0/39/1545124239_1266-0.jpg,99.9,-3.2
1248-1,30/11/2018 13:25,1248-1/37/1543584337_1248-1.jpg,64.0,0.2
1454-0,7/02/2019 11:52,1454-0/59/1549540359_1454-0.jpg,67.2,6.1
1092-1,25/02/2019 9:11,1092-1/95/1551085895_1092-1.jpg,69.1,7.8
1499-0,2/02/2019 11:39,1499-0/99/1549107599_1499-0.jpg,93.5,3.0
1193-1,5/03/2019 11:34,1193-1/41/1551785641_1193-1.jpg,67.7,7.2
130-0,8/12/2018 9:50,130-0/01/1544262601_130-0.jpg,90.8,6.6
1490-1,28/02/2019 14:12,1490-1/20/1551363120_1490-1.jpg,44.4,13.3
147-0,25/12/2018 13:50,147-0/03/1545745803_147-0.jpg,99.9,0.4
1161-0,23/12/2018 10:45,1161-0/44/1545561944_1161-0.jpg,99.9,2.8
1255-0,26/12/2018 9:50,1255-0/08/1545817808_1255-0.jpg,90.3,5.7
1094-1,15/11/2018 8:07,1094-1/59/1542269259_1094-1.jpg,97.0,7.4
1452-0,12/12/2018 12:45,1452-0/03/1544618703_1452-0.jpg,86.4,1.8
147-0,7/03/2019 13:34,147-0/45/1551965645_147-0.jpg,59.7,11.2
1427-0,11/12/2018 9:10,1427-0/01/1544519401_1427-0.jpg,99.9,1.8
1266-1,4/03/2019 14:14,1266-1/43/1551708843_1266-1.jpg,0.0,13.5
1488-0,8/02/2019 10:55,1488-0/47/1549623347_1488-0.jpg,74.6,3.9
1249-0,7/03/2019 12:06,1249-0/60/1551960360_1249-0.jpg,33.0,14.9
103-0,11/03/2019 14:50,103-0/07/1552315807_103-0.jpg,84.3,3.5
1490-0,12/02/2019 14:33,1490-0/84/1549981984_1490-0.jpg,68.3,4.0
1496-0,16/12/2018 9:56,1496-0/97/1544954197_1496-0.jpg,80.6,-0.9
1114-0,18/11/2018 10:50,1114-0/41/1542538241_1114-0.jpg,99.4,3.2
1250-1,19/11/2018 8:25,1250-1/33/1542615933_1250-1.jpg,80.0,-0.7
1244-0,27/11/2018 14:45,1244-0/50/1543329950_1244-0.jpg,86.4,-3.1
1248-1,1/12/2018 9:05,1248-1/29/1543655129_1248-1.jpg,76.0,-4.4
1251-0,13/11/2018 15:07,1251-0/77/1542121677_1251-0.jpg,84.0,11.9
1256-1,14/12/2018 13:43,1256-1/12/1544795012_1256-1.jpg,99.2,-1.6
1061-0,21/12/2018 11:50,1061-0/28/1545393028_1061-0.jpg,99.0,3.7
146-1,3/02/2019 11:25,146-1/04/1549193104_146-1.jpg,79.3,7.2
1113-0,22/12/2018 8:50,1113-0/37/1545468637_1113-0.jpg,0.0,0.0
141-0,5/03/2019 12:34,141-0/40/1551789240_141-0.jpg,84.8,6.9
1091-0,5/03/2019 10:05,1091-0/04/1551780304_1091-0.jpg,86.3,8.2
1093-1,3/02/2019 10:52,1093-1/59/1549191159_1093-1.jpg,52.2,12.6
1237-0,6/02/2019 9:55,1237-0/32/1549446932_1237-0.jpg,82.3,1.7
1092-1,11/03/2019 7:40,1092-1/02/1552290002_1092-1.jpg,99.9,1.0
1380-0,12/02/2019 13:33,1380-0/83/1549978383_1380-0.jpg,99.7,1.6
1437-0,15/02/2019 12:12,1437-0/22/1550232722_1437-0.jpg,79.3,8.5
1251-0,19/12/2018 13:19,1251-0/89/1545225589_1251-0.jpg,94.0,-3.7
1067-1,13/11/2018 12:27,1067-1/58/1542112058_1067-1.jpg,99.0,10.1
1114-0,6/03/2019 7:53,1114-0/80/1551858780_1114-0.jpg,99.4,3.5
1154-1,23/02/2019 10:25,1154-1/57/1550917557_1154-1.jpg,53.7,-1.3
1454-1,8/03/2019 14:52,1454-1/58/1552056758_1454-1.jpg,43.3,13.6
1059-0,8/02/2019 9:10,1059-0/14/1549617014_1059-0.jpg,68.4,-2.1
1496-0,21/02/2019 12:52,1496-0/28/1550753528_1496-0.jpg,86.0,7.7
1085-0,18/11/2018 12:25,1085-0/27/1542543927_1085-0.jpg,88.8,-0.5
1499-0,27/02/2019 13:45,1499-0/42/1551275142_1499-0.jpg,46.5,14.7
1183-0,17/02/2019 11:20,1183-0/01/1550402401_1183-0.jpg,48.2,11.9
146-0,25/12/2018 14:05,146-0/11/1545746711_146-0.jpg,90.2,0.3
1200-0,1/03/2019 12:30,1200-0/41/1551443441_1200-0.jpg,67.4,7.8
1183-0,17/12/2018 10:55,1183-0/11/1545044111_1183-0.jpg,94.3,0.5
1183-0,22/11/2018 10:35,1183-0/00/1542882900_1183-0.jpg,0.0,0.0
1154-0,22/12/2018 9:25,1154-0/07/1545470707_1154-0.jpg,99.9,5.6
1161-0,20/11/2018 11:45,1161-0/11/1542714311_1161-0.jpg,99.9,3.1
1148-0,14/12/2018 10:23,1148-0/12/1544783012_1148-0.jpg,91.9,-2.7
1156-0,14/12/2018 13:25,1156-0/25/1544793925_1156-0.jpg,99.7,-0.3
1232-0,16/12/2018 11:29,1232-0/93/1544959793_1232-0.jpg,99.9,-2.6
1437-0,9/02/2019 10:52,1437-0/21/1549709521_1437-0.jpg,67.1,4.7
1156-0,25/12/2018 9:45,1156-0/33/1545731133_1156-0.jpg,99.9,0.5
1148-0,20/11/2018 14:02,1148-0/61/1542722561_1148-0.jpg,77.5,2.4
1183-0,25/02/2019 10:15,1183-0/01/1551089701_1183-0.jpg,57.7,8.0
1234-0,14/02/2019 13:15,1234-0/04/1550150104_1234-0.jpg,99.2,7.1
134-0,3/02/2019 13:52,134-0/22/1549201922_134-0.jpg,99.9,2.7
1094-1,20/11/2018 11:47,1094-1/59/1542714459_1094-1.jpg,79.5,0.0
137-1,10/03/2019 10:14,137-1/43/1552212843_137-1.jpg,67.1,5.4
1247-0,3/02/2019 13:10,1247-0/09/1549199409_1247-0.jpg,95.0,3.6
1248-0,14/02/2019 12:45,1248-0/15/1550148315_1248-0.jpg,79.0,6.5
1059-1,26/02/2019 10:50,1059-1/27/1551178227_1059-1.jpg,55.1,6.0
1082-1,30/11/2018 10:25,1082-1/00/1543573500_1082-1.jpg,49.7,-2.2
1229-0,23/11/2018 8:04,1229-0/92/1542960292_1229-0.jpg,99.9,-2.3
1250-0,8/03/2019 7:45,1250-0/19/1552031119_1250-0.jpg,56.0,10.2
1234-0,13/11/2018 14:30,1234-0/20/1542119420_1234-0.jpg,99.2,11.9
1067-0,13/02/2019 12:37,1067-0/56/1550061456_1067-0.jpg,95.6,7.6
1233-0,5/12/2018 9:52,1233-0/71/1544003571_1233-0.jpg,99.8,0.4
1496-0,6/12/2018 9:03,1496-0/24/1544087024_1496-0.jpg,81.5,1.3
1250-0,4/03/2019 16:05,1250-0/13/1551715513_1250-0.jpg,44.0,11.6
1161-0,28/02/2019 13:05,1161-0/31/1551359131_1161-0.jpg,71.7,9.6
1181-1,5/03/2019 9:49,1181-1/88/1551779388_1181-1.jpg,45.9,8.7
100-0,18/12/2018 8:54,100-0/43/1545123243_100-0.jpg,91.2,0.6
1181-1,16/11/2018 12:50,1181-1/04/1542372604_1181-1.jpg,86.0,3.6
1163-0,16/02/2019 11:25,1163-0/36/1550316336_1163-0.jpg,55.1,9.8
1498-0,24/12/2018 13:44,1498-0/87/1545659087_1498-0.jpg,86.9,0.1
1489-1,5/03/2019 8:52,1489-1/60/1551775960_1489-1.jpg,53.4,7.8
1091-0,1/12/2018 8:25,1091-0/16/1543652716_1091-0.jpg,99.5,0.2
1156-0,24/12/2018 9:05,1156-0/26/1545642326_1156-0.jpg,95.0,0.1
100-0,1/12/2018 10:36,100-0/70/1543660570_100-0.jpg,77.0,-1.4
1490-1,30/11/2018 8:43,1490-1/21/1543567421_1490-1.jpg,0.0,0.0
1454-0,26/12/2018 9:07,1454-0/60/1545815260_1454-0.jpg,99.9,2.5
1200-2,30/12/2018 9:10,1200-2/26/1546161026_1200-2.jpg,97.8,4.5
1249-0,11/12/2018 14:20,1249-0/49/1544538049_1249-0.jpg,89.0,1.9
1157-1,21/11/2018 14:10,1157-1/00/1542809400_1157-1.jpg,92.0,0.4
147-0,7/02/2019 12:54,147-0/46/1549544046_147-0.jpg,52.3,5.5
1480-0,9/02/2019 14:55,1480-0/02/1549724102_1480-0.jpg,68.9,5.6
1489-1,30/11/2018 9:47,1489-1/59/1543571259_1489-1.jpg,55.0,-4.3
137-0,9/03/2019 15:34,137-0/43/1552145643_137-0.jpg,95.2,6.5
1432-1,25/02/2019 14:35,1432-1/24/1551105324_1432-1.jpg,62.7,8.5
1491-0,20/11/2018 8:48,1491-0/98/1542703698_1491-0.jpg,77.0,2.3
1229-0,3/12/2018 12:41,1229-0/69/1543840869_1229-0.jpg,99.9,6.3
1163-1,5/02/2019 13:25,1163-1/08/1549373108_1163-1.jpg,99.9,0.3
1243-0,15/02/2019 8:30,1243-0/25/1550219425_1243-0.jpg,99.9,4.5
1490-0,20/12/2018 10:10,1490-0/47/1545300647_1490-0.jpg,83.4,-1.4
1031-1,2/03/2019 14:15,1031-1/04/1551536104_1031-1.jpg,71.3,6.0
1480-0,21/11/2018 14:55,1480-0/05/1542812105_1480-0.jpg,91.1,-0.2
1489-0,4/03/2019 10:32,1489-0/59/1551695559_1489-0.jpg,50.6,13.6
1040-0,6/02/2019 8:44,1040-0/75/1549442675_1040-0.jpg,75.1,3.1
1215-1,2/12/2018 9:05,1215-1/28/1543741528_1215-1.jpg,98.5,1.1
1194-0,10/03/2019 8:13,1194-0/84/1552205584_1194-0.jpg,77.5,4.7
1088-0,12/11/2018 8:50,1088-0/40/1542012640_1088-0.jpg,99.1,9.5
1154-1,10/02/2019 9:25,1154-1/40/1549790740_1154-1.jpg,99.9,4.9
1437-1,14/02/2019 14:52,1437-1/21/1550155921_1437-1.jpg,87.8,7.5
1200-2,27/02/2019 11:11,1200-2/02/1551265902_1200-2.jpg,82.4,5.7
1093-1,17/11/2018 13:27,1093-1/59/1542461259_1093-1.jpg,51.9,2.1
1230-0,27/02/2019 9:12,1230-0/58/1551258758_1230-0.jpg,99.5,4.2
1464-1,10/03/2019 10:15,1464-1/01/1552212901_1464-1.jpg,90.4,7.0
103-0,23/02/2019 10:34,103-0/44/1550918044_103-0.jpg,45.8,0.0
1267-0,4/03/2019 8:34,1267-0/45/1551688445_1267-0.jpg,0.0,12.2
1266-0,2/02/2019 8:33,1266-0/80/1549096380_1266-0.jpg,99.9,3.5
1094-0,3/12/2018 9:47,1094-0/61/1543830461_1094-0.jpg,78.9,3.0
1492-0,1/12/2018 14:45,1492-0/00/1543675500_1492-0.jpg,99.9,-3.3
1428-0,5/03/2019 10:32,1428-0/20/1551781920_1428-0.jpg,60.1,8.2
1233-0,9/02/2019 10:31,1233-0/89/1549708289_1233-0.jpg,99.6,2.4
1464-1,17/12/2018 10:35,1464-1/00/1545042900_1464-1.jpg,85.8,-3.2
1154-0,25/11/2018 15:05,1154-0/20/1543158320_1154-0.jpg,99.9,2.8
1437-0,24/12/2018 11:30,1437-0/16/1545651016_1437-0.jpg,93.7,0.6
1266-1,16/12/2018 11:50,1266-1/40/1544961040_1266-1.jpg,99.9,-1.5
1156-0,26/12/2018 9:45,1156-0/33/1545817533_1156-0.jpg,92.0,4.7
1001-0,2/02/2019 10:34,1001-0/40/1549103640_1001-0.jpg,81.5,5.3
1256-1,13/02/2019 12:45,1256-1/11/1550061911_1256-1.jpg,96.0,2.2
1480-1,31/12/2018 8:35,1480-1/03/1546245303_1480-1.jpg,99.3,1.9
1031-0,3/02/2019 10:00,1031-0/29/1549188029_1031-0.jpg,99.9,1.3
1432-1,2/03/2019 12:35,1432-1/08/1551530108_1432-1.jpg,57.3,1.7
1251-1,15/11/2018 11:40,1251-1/13/1542282013_1251-1.jpg,69.0,9.1
135-0,19/11/2018 15:10,135-0/07/1542640207_135-0.jpg,84.9,3.3
1157-1,11/02/2019 8:50,1157-1/36/1549875036_1157-1.jpg,72.9,5.6
1490-1,17/11/2018 11:45,1490-1/41/1542455141_1490-1.jpg,0.0,0.0
1094-1,23/02/2019 14:47,1094-1/58/1550933258_1094-1.jpg,37.7,0.7
1345-0,13/02/2019 11:45,1345-0/34/1550058334_1345-0.jpg,99.9,3.4
1454-0,12/12/2018 13:02,1454-0/58/1544619758_1454-0.jpg,99.9,0.6
1156-0,6/12/2018 10:25,1156-0/03/1544091903_1156-0.jpg,99.9,0.5
1059-0,6/02/2019 9:50,1059-0/09/1549446609_1059-0.jpg,70.2,-1.5
1229-0,22/11/2018 12:03,1229-0/24/1542888224_1229-0.jpg,99.8,-2.5
1237-0,12/02/2019 13:10,1237-0/29/1549977029_1237-0.jpg,74.7,0.8
1061-0,12/12/2018 10:10,1061-0/28/1544609428_1061-0.jpg,99.0,-0.2
1232-0,3/12/2018 9:02,1232-0/27/1543827727_1232-0.jpg,99.9,4.5
1093-0,26/02/2019 13:32,1093-0/59/1551187959_1093-0.jpg,46.5,10.6
1488-1,21/02/2019 13:35,1488-1/49/1550756149_1488-1.jpg,96.4,5.2
135-0,9/02/2019 11:54,135-0/40/1549713240_135-0.jpg,86.2,3.0
1148-1,14/02/2019 12:22,1148-1/27/1550146927_1148-1.jpg,70.4,5.2
1267-0,26/12/2018 11:50,1267-0/03/1545825003_1267-0.jpg,0.0,4.7
1452-1,2/03/2019 7:54,1452-1/40/1551513240_1452-1.jpg,55.0,-1.0
1059-0,20/02/2019 10:30,1059-0/18/1550658618_1059-0.jpg,75.6,2.5
1236-0,29/11/2018 14:27,1236-0/21/1543501621_1236-0.jpg,71.4,-4.2
146-1,1/03/2019 14:45,146-1/01/1551451501_146-1.jpg,88.5,3.7
1437-1,9/03/2019 12:32,1437-1/20/1552134720_1437-1.jpg,91.5,7.3
1488-0,6/12/2018 9:35,1488-0/27/1544088927_1488-0.jpg,99.2,-0.4
1239-0,25/12/2018 10:10,1239-0/54/1545732654_1239-0.jpg,93.4,0.0
1236-0,4/02/2019 15:09,1236-0/54/1549292954_1236-0.jpg,99.9,-0.9
101-0,20/11/2018 14:52,101-0/25/1542725525_101-0.jpg,83.1,1.1
1437-0,16/02/2019 9:52,1437-0/21/1550310721_1437-0.jpg,99.9,1.6
1232-0,5/03/2019 7:50,1232-0/13/1551772213_1232-0.jpg,76.3,6.0
1163-1,23/11/2018 9:25,1163-1/23/1542965123_1163-1.jpg,99.3,-0.1
1092-1,9/02/2019 9:40,1092-1/03/1549705203_1092-1.jpg,85.3,5.7
1031-0,3/12/2018 12:56,1031-0/85/1543841785_1031-0.jpg,99.9,11.0
1489-0,2/02/2019 11:52,1489-0/59/1549108359_1489-0.jpg,75.7,8.6
1233-0,16/02/2019 13:12,1233-0/71/1550322771_1233-0.jpg,25.2,11.0
1082-0,16/02/2019 11:45,1082-0/54/1550317554_1082-0.jpg,46.4,11.4
150-1,22/11/2018 13:14,150-1/57/1542892457_150-1.jpg,91.2,0.4
1489-0,16/02/2019 14:52,1489-0/60/1550328760_1489-0.jpg,42.2,8.2
1181-1,11/02/2019 9:36,1181-1/09/1549877809_1181-1.jpg,92.4,4.2
1428-1,8/03/2019 14:32,1428-1/21/1552055521_1428-1.jpg,44.4,12.3
100-0,3/02/2019 11:13,100-0/91/1549192391_100-0.jpg,96.2,0.3
100-0,29/12/2018 9:48,100-0/85/1546076885_100-0.jpg,87.7,4.4
1243-0,19/12/2018 12:30,1243-0/24/1545222624_1243-0.jpg,86.8,-3.8
1247-0,20/11/2018 14:05,1247-0/27/1542722727_1247-0.jpg,84.0,-0.1
1431-0,7/03/2019 11:51,1431-0/66/1551959466_1431-0.jpg,44.4,11.9
1215-1,19/11/2018 9:45,1215-1/04/1542620704_1215-1.jpg,98.1,3.9
1431-1,9/02/2019 14:52,1431-1/22/1549723922_1431-1.jpg,66.9,6.2
1154-0,16/02/2019 9:05,1154-0/45/1550307945_1154-0.jpg,99.9,1.1
1173-0,18/12/2018 11:30,1173-0/27/1545132627_1173-0.jpg,0.0,0.0
1453-1,15/11/2018 9:08,1453-1/18/1542272918_1453-1.jpg,0.0,0.0
1200-1,16/02/2019 8:50,1200-1/48/1550307048_1200-1.jpg,80.9,5.4
1247-0,22/02/2019 13:15,1247-0/59/1550841359_1247-0.jpg,43.0,0.7
1492-1,27/11/2018 13:45,1492-1/00/1543326300_1492-1.jpg,99.9,1.3
1453-0,19/12/2018 10:09,1453-0/56/1545214156_1453-0.jpg,86.2,-3.4
1154-0,3/03/2019 9:45,1154-0/34/1551606334_1154-0.jpg,99.9,5.1
1488-1,28/12/2018 13:15,1488-1/52/1546002952_1488-1.jpg,99.2,4.1
1255-0,17/11/2018 15:10,1255-0/00/1542467400_1255-0.jpg,86.5,1.0
1243-0,16/11/2018 12:30,1243-0/20/1542371420_1243-0.jpg,75.8,3.6
1266-0,28/02/2019 13:14,1266-0/44/1551359644_1266-0.jpg,0.0,9.9
1497-0,12/03/2019 14:45,1497-0/13/1552401913_1497-0.jpg,63.5,7.2
1114-0,5/02/2019 11:14,1114-0/40/1549365240_1114-0.jpg,99.4,0.8
1491-2,6/12/2018 10:44,1491-2/77/1544093077_1491-2.jpg,99.9,0.8
1248-0,20/02/2019 12:45,1248-0/16/1550666716_1248-0.jpg,53.0,7.5
1232-0,3/03/2019 12:33,1232-0/12/1551616412_1232-0.jpg,99.3,7.3
1255-0,19/12/2018 9:50,1255-0/08/1545213008_1255-0.jpg,99.3,-0.6
1087-0,3/12/2018 13:35,1087-0/42/1543844142_1087-0.jpg,99.3,13.0
1267-0,4/02/2019 11:33,1267-0/82/1549279982_1267-0.jpg,0.0,0.8
1239-0,22/11/2018 14:06,1239-0/79/1542895579_1239-0.jpg,79.6,-0.9
1464-0,9/02/2019 10:15,1464-0/01/1549707301_1464-0.jpg,15.8,2.0
1233-0,3/03/2019 9:07,1233-0/34/1551604034_1233-0.jpg,99.3,5.8
1093-1,28/12/2018 9:27,1093-1/59/1545989259_1093-1.jpg,90.6,4.7
135-0,28/02/2019 10:34,135-0/48/1551350048_135-0.jpg,71.9,7.6
1428-1,13/03/2019 16:16,1428-1/61/1552493761_1428-1.jpg,59.4,7.3
1157-1,19/11/2018 13:30,1157-1/00/1542634200_1157-1.jpg,84.5,0.1
1492-1,13/12/2018 10:05,1492-1/25/1544695525_1492-1.jpg,99.9,0.4
1085-1,7/03/2019 14:45,1085-1/11/1551969911_1085-1.jpg,99.1,12.0
100-0,23/12/2018 11:32,100-0/22/1545564722_100-0.jpg,75.8,6.6
101-0,2/03/2019 11:34,101-0/40/1551526440_101-0.jpg,44.9,2.1
135-0,9/02/2019 13:33,135-0/80/1549719180_135-0.jpg,99.9,1.5
102-0,2/03/2019 16:12,102-0/34/1551543134_102-0.jpg,82.5,1.4
1114-0,17/02/2019 15:13,1114-0/85/1550416385_1114-0.jpg,99.3,9.8
1250-1,3/02/2019 15:25,1250-1/35/1549207535_1250-1.jpg,46.0,11.2
1491-0,16/12/2018 12:10,1491-0/34/1544962234_1491-0.jpg,99.7,-0.2
1232-0,7/12/2018 8:26,1232-0/02/1544171202_1232-0.jpg,99.9,1.8
1250-0,16/12/2018 12:05,1250-0/39/1544961939_1250-0.jpg,68.0,-0.7
1491-1,1/12/2018 11:46,1491-1/06/1543664806_1491-1.jpg,59.7,-4.7
1001-0,18/11/2018 7:45,1001-0/05/1542527105_1001-0.jpg,99.9,-2.5
1488-0,23/12/2018 10:35,1488-0/41/1545561341_1488-0.jpg,85.2,1.6
1094-1,16/11/2018 8:47,1094-1/59/1542358059_1094-1.jpg,81.9,3.9
146-0,17/11/2018 7:50,146-0/00/1542441000_146-0.jpg,87.2,-1.8
100-0,13/12/2018 13:32,100-0/25/1544707925_100-0.jpg,86.3,-0.7
1233-0,21/12/2018 14:26,1233-0/90/1545402390_1233-0.jpg,99.9,0.8
1452-1,10/12/2018 12:50,1452-1/03/1544446203_1452-1.jpg,82.9,4.3
1200-0,20/02/2019 14:30,1200-0/59/1550673059_1200-0.jpg,59.5,8.0
1200-1,11/02/2019 13:50,1200-1/44/1549893044_1200-1.jpg,99.2,3.4
103-0,28/11/2018 14:14,103-0/60/1543414460_103-0.jpg,78.9,1.2
1250-0,5/02/2019 9:25,1250-0/37/1549358737_1250-0.jpg,74.0,0.7
1380-0,12/03/2019 9:54,1380-0/45/1552384445_1380-0.jpg,99.9,1.8
1431-1,7/03/2019 9:11,1431-1/63/1551949863_1431-1.jpg,49.2,9.3
1193-0,20/02/2019 13:13,1193-0/82/1550668382_1193-0.jpg,69.7,6.7
1432-0,14/11/2018 13:15,1432-0/33/1542201333_1432-0.jpg,92.2,8.3
1489-1,4/12/2018 11:47,1489-1/60/1543924060_1489-1.jpg,99.9,6.1
1247-1,8/12/2018 8:45,1247-1/45/1544258745_1247-1.jpg,80.0,6.5
1085-0,11/12/2018 14:05,1085-0/29/1544537129_1085-0.jpg,89.0,0.7
1157-1,18/11/2018 12:05,1157-1/00/1542542700_1157-1.jpg,73.7,1.5
1256-1,2/02/2019 13:24,1256-1/54/1549113854_1256-1.jpg,77.4,8.6
1380-0,27/02/2019 15:14,1380-0/44/1551280444_1380-0.jpg,99.6,9.5
1200-1,8/03/2019 8:10,1200-1/37/1552032637_1200-1.jpg,57.4,11.2
1250-1,14/02/2019 12:45,1250-1/24/1550148324_1250-1.jpg,59.0,7.4
1238-0,24/12/2018 10:50,1238-0/29/1545648629_1238-0.jpg,88.0,0.0
1249-1,24/12/2018 14:04,1249-1/58/1545660258_1249-1.jpg,61.0,0.6
1161-0,26/11/2018 8:25,1161-0/10/1543220710_1161-0.jpg,99.9,1.4
1200-2,15/11/2018 14:30,1200-2/09/1542292209_1200-2.jpg,84.8,9.0
1093-0,26/12/2018 9:47,1093-0/58/1545817658_1093-0.jpg,86.3,2.6
1490-1,4/03/2019 10:12,1490-1/20/1551694320_1490-1.jpg,53.5,15.6
1234-0,28/12/2018 10:55,1234-0/01/1545994501_1234-0.jpg,99.9,4.2
1161-1,11/02/2019 11:25,1161-1/35/1549884335_1161-1.jpg,99.9,4.4
1094-1,6/02/2019 15:27,1094-1/59/1549466859_1094-1.jpg,58.0,3.7
1241-0,25/11/2018 9:10,1241-0/41/1543137041_1241-0.jpg,95.6,5.6
1229-0,5/02/2019 12:07,1229-0/38/1549368438_1229-0.jpg,99.7,0.7
1255-0,15/12/2018 9:10,1255-0/08/1544865008_1255-0.jpg,94.8,-0.6
1094-1,27/02/2019 11:07,1094-1/60/1551265660_1094-1.jpg,63.8,7.2
119-1,15/02/2019 13:12,119-1/28/1550236328_119-1.jpg,80.8,6.4
141-0,5/12/2018 15:30,141-0/16/1544023816_141-0.jpg,97.7,1.1
1090-0,24/12/2018 13:32,1090-0/59/1545658359_1090-0.jpg,80.6,1.2
1239-0,23/11/2018 7:45,1239-0/55/1542959155_1239-0.jpg,94.2,-1.6
1156-0,4/03/2019 10:45,1156-0/16/1551696316_1156-0.jpg,72.8,13.4
123-0,15/02/2019 15:14,123-0/40/1550243640_123-0.jpg,98.0,2.6
1200-0,28/11/2018 10:10,1200-0/09/1543399809_1200-0.jpg,82.1,0.1
1249-0,12/12/2018 9:47,1249-0/65/1544608065_1249-0.jpg,95.0,0.9
1031-0,5/02/2019 14:35,1031-0/13/1549377313_1031-0.jpg,95.7,2.8
1463-1,10/03/2019 14:25,1463-1/12/1552227912_1463-1.jpg,52.6,7.2
1087-0,3/12/2018 9:35,1087-0/42/1543829742_1087-0.jpg,99.3,11.9
1200-1,4/02/2019 15:10,1200-1/13/1549293013_1200-1.jpg,99.1,1.1
1238-0,12/03/2019 8:35,1238-0/38/1552379738_1238-0.jpg,77.4,1.6
1492-0,11/02/2019 9:25,1492-0/24/1549877124_1492-0.jpg,99.7,3.2
1090-0,22/02/2019 13:17,1090-0/59/1550841459_1090-0.jpg,41.3,4.8
1181-1,4/03/2019 12:11,1181-1/14/1551701514_1181-1.jpg,41.7,15.8
1345-0,27/02/2019 8:45,1345-0/59/1551257159_1345-0.jpg,88.2,4.4
1094-1,6/03/2019 9:52,1094-1/59/1551865959_1094-1.jpg,57.1,8.1
1085-1,20/12/2018 13:05,1085-1/30/1545311130_1085-1.jpg,89.0,0.9
1428-0,10/02/2019 12:32,1428-0/22/1549801922_1428-0.jpg,58.7,9.0
1256-1,23/12/2018 11:41,1256-1/96/1545565296_1256-1.jpg,93.4,3.2
1082-0,21/11/2018 11:25,1082-0/29/1542799529_1082-0.jpg,89.6,0.9
1163-0,12/12/2018 9:45,1163-0/38/1544607938_1163-0.jpg,99.9,2.3
1489-1,22/02/2019 12:07,1489-1/59/1550837259_1489-1.jpg,43.8,-2.1
1427-0,4/12/2018 15:10,1427-0/07/1543936207_1427-0.jpg,99.9,6.3
119-1,7/02/2019 15:11,119-1/67/1549552267_119-1.jpg,51.2,5.4
1492-1,21/11/2018 7:45,1492-1/00/1542786300_1492-1.jpg,99.9,-1.2
1091-0,4/02/2019 13:05,1091-0/17/1549285517_1091-0.jpg,99.5,2.3
1454-0,5/02/2019 13:12,1454-0/59/1549372359_1454-0.jpg,99.9,2.4
1231-0,31/12/2018 12:44,1231-0/41/1546260241_1231-0.jpg,99.7,1.6
146-0,17/11/2018 12:30,146-0/00/1542457800_146-0.jpg,68.1,1.8
1255-0,1/03/2019 15:00,1255-0/13/1551452413_1255-0.jpg,0.0,0.0
1157-1,23/02/2019 10:25,1157-1/51/1550917551_1157-1.jpg,50.6,-3.0
137-0,24/12/2018 11:50,137-0/11/1545652211_137-0.jpg,91.4,0.6
1491-0,28/11/2018 13:07,1491-0/64/1543410464_1491-0.jpg,74.0,0.6
1157-1,13/02/2019 14:45,1157-1/37/1550069137_1157-1.jpg,77.8,3.6
1057-0,4/02/2019 14:29,1057-0/40/1549290540_1057-0.jpg,99.1,0.6
1154-0,26/12/2018 10:25,1154-0/06/1545819906_1154-0.jpg,99.9,4.7
1157-0,29/12/2018 11:45,1157-0/43/1546083943_1157-0.jpg,88.6,3.4
1114-0,16/12/2018 13:10,1114-0/41/1544965841_1114-0.jpg,99.4,0.3
1067-1,11/12/2018 13:32,1067-1/58/1544535158_1067-1.jpg,95.7,3.5
1057-0,12/02/2019 11:13,1057-0/80/1549969980_1057-0.jpg,81.3,2.3
1229-0,12/12/2018 11:28,1229-0/11/1544614111_1229-0.jpg,99.9,-0.3
1092-1,23/02/2019 10:20,1092-1/05/1550917205_1092-1.jpg,49.2,-0.8
1067-0,15/02/2019 12:17,1067-0/58/1550233058_1067-0.jpg,99.0,3.4
142-0,1/12/2018 15:30,142-0/06/1543678206_142-0.jpg,0.0,0.0
1085-1,26/02/2019 10:45,1085-1/33/1551177933_1085-1.jpg,99.1,6.4
